Guide	Counts
MAPKAPK5_12_c_112303102.25-all	972
MAPKAPK5_12_c_112303989.26-all	417
MAPKAPK5_12_c_112306587.27-all	791
MAPKBP1_15_c_42067505.27-all	486
MAPKBP1_15_w_42067492.24-all	411
MAPKBP1_15_w_42067498.28-all	24
MAPKBP1_15_w_42067502.27-all	399
MAPRE1_20_w_31413774.25-all	393
MAPRE1_20_w_31424591.27-all	408
MAPRE1_20_w_31427570.25-all	419
MAPRE1_20_w_31427581.25-all	568
MAPRE2_18_c_32677432.22-all	157
MAPRE2_18_c_32677489.26-all	463
MAPRE2_18_w_32677415.26-all	1279
MAPRE2_18_w_32681915.25-all	571
MAPRE3_2_c_27245154.25-all	490
MAPRE3_2_w_27245090.28-all	683
MAPRE3_2_w_27245105.24-all	389
MAPRE3_2_w_27245136.28-all	473
MAPT_17_c_44039736.28-all	274
MAPT_17_c_44039749.27-all	739
MAPT_17_c_44039750.24-all	701
MAPT_17_w_44039717.28-all	466
MARC1_1_w_220960293.26-all	62
MARC1_1_w_220960302.26-all	304
MARC1_1_w_220960305.26-all	530
MARC1_1_w_220960327.26-all	223
MARC2_1_c_220921910.25-all	305
MARC2_1_w_220921889.28-all	654
MARC2_1_w_220921892.28-all	294
MARC2_1_w_220921905.27-all	176
MARCH10_17_w_60865897.24-all	427
MARCH10_17_w_60879020.23-all	322
MARCH10_17_w_60879023.26-all	699
MARCH10_17_w_60879039.28-all	606
MARCH11_5_c_16179666.27-all	318
MARCH11_5_w_16179642.26-all	859
MARCH11_5_w_16179643.25-all	249
MARCH11_5_w_16179658.24-all	247
MARCH1_4_c_164534517.27-all	627
MARCH1_4_c_164534535.28-all	412
MARCH1_4_c_164534536.28-all	1173
MARCH1_4_w_164534544.28-all	488
MARCH2_19_w_8486744.28-all	254
MARCH2_19_w_8486747.28-all	539
MARCH2_19_w_8486750.25-all	361
MARCH2_19_w_8486751.27-all	298
MARCH3_5_c_126253834.28-all	507
MARCH3_5_c_126253835.27-all	927
MARCH3_5_c_126253839.28-all	343
MARCH3_5_c_126253851.26-all	728
MARCH4_2_c_217234933.28-all	269
MARCH4_2_w_217234947.28-all	770
MARCH4_2_w_217234950.28-all	776
MARCH4_2_w_217234953.28-all	329
MARCH5_10_c_94051281.26-all	506
MARCH5_10_c_94070942.27-all	663
MARCH5_10_w_94051254.25-all	2
MARCH5_10_w_94051259.25-all	862
MARCH6_5_c_10387132.25-all	444
MARCH6_5_c_10390471.28-all	536
MARCH6_5_w_10387106.28-all	513
MARCH6_5_w_10387135.24-all	459
MARCH7_2_c_160585612.28-all	229
MARCH7_2_w_160585545.26-all	397
MARCH7_2_w_160585557.27-all	881
MARCH7_2_w_160585582.28-all	500
MARCH8_10_c_46028620.28-all	597
MARCH8_10_c_46028621.26-all	1336
MARCH8_10_c_46028630.28-all	640
MARCH8_10_c_46028649.25-all	412
MARCH9_12_c_58149359.26-all	559
MARCH9_12_c_58149369.26-all	864
MARCH9_12_c_58149372.27-all	94
MARCH9_12_w_58149328.26-all	7
MARCKSL1_1_c_32801593.26-all	280
MARCKSL1_1_c_32801608.28-all	40
MARCKSL1_1_w_32801602.25-all	148
MARCKSL1_1_w_32801603.27-all	144
MARCKS_6_c_114178954.23-all	499
MARCKS_6_c_114178955.24-all	803
MARCKS_6_w_114178943.25-all	7
MARCO_2_c_119699903.26-all	153
MARCO_2_w_119699922.28-all	649
MARCO_2_w_119699923.27-all	216
MARCO_2_w_119699941.28-all	705
MARK1_1_c_220702191.26-all	432
MARK1_1_w_220702171.26-all	776
MARK1_1_w_220702172.25-all	335
MARK1_1_w_220702179.27-all	119
MARK2_11_c_63662683.28-all	363
MARK2_11_c_63662684.24-all	662
MARK2_11_c_63662685.25-all	1297
MARK2_11_w_63662717.22-all	457
MARK3_14_c_103852393.26-all	513
MARK3_14_w_103852380.28-all	670
MARK3_14_w_103852381.27-all	274
MARK3_14_w_103852387.23-all	56
MARK4_19_c_45754873.26-all	514
MARK4_19_w_45754868.26-all	656
MARK4_19_w_45754869.27-all	349
MARK4_19_w_45754870.26-all	61
MARS2_2_c_198570160.25-all	175
MARS2_2_w_198570142.25-all	222
MARS2_2_w_198570146.27-all	158
MARS2_2_w_198570149.24-all	110
MARS_12_c_57881903.23-all	55
MARS_12_c_57881904.28-all	167
MARS_12_w_57881899.28-all	153
MARS_12_w_57881900.26-all	70
MARVELD2_5_c_68715241.28-all	742
MARVELD2_5_c_68715247.27-all	434
MARVELD2_5_c_68715260.27-all	415
MARVELD2_5_w_68715231.23-all	496
MARVELD3_16_c_71660164.27-all	166
MARVELD3_16_w_71660141.27-all	140
MARVELD3_16_w_71660159.27-all	740
MARVELD3_16_w_71660160.27-all	397
MAS1L_6_c_29455586.28-all	488
MAS1L_6_w_29455570.27-all	510
MAS1L_6_w_29455642.27-all	679
MAS1L_6_w_29455643.28-all	263
MAS1_6_c_160328045.24-all	738
MAS1_6_c_160328049.27-all	798
MAS1_6_w_160328026.27-all	1365
MAS1_6_w_160328027.26-all	801
MASP1_3_c_187003787.27-all	539
MASP1_3_c_187003810.25-all	700
MASP1_3_c_187003811.26-all	1021
MASP1_3_w_187003800.25-all	443
MASP2_1_c_11107137.25-all	265
MASP2_1_c_11107157.24-all	3
MASP2_1_c_11107163.28-all	306
MASP2_1_w_11107146.27-all	188
MAST1_19_w_12949405.26-all	233
MAST1_19_w_12949428.28-all	711
MAST1_19_w_12949429.26-all	620
MAST1_19_w_12949432.23-all	307
MAST2_1_w_46290125.28-all	1270
MAST2_1_w_46290126.27-all	764
MAST2_1_w_46290127.27-all	406
MAST2_1_w_46290168.27-all	614
MAST3_19_c_18208633.26-all	310
MAST3_19_c_18208634.25-all	250
MAST3_19_c_18218427.27-all	326
MAST3_19_c_18232522.27-all	389
MAST4_5_c_65892516.28-CCDS54861.1+	313
MAST4_5_c_66124702.26-CCDS47225.1	594
MAST4_5_c_66124703.25-CCDS47225.1	460
MAST4_5_c_66195803.23.pass20-all	151
MAST4_5_w_65892513.24-CCDS54861.1+	193
MAST4_5_w_65892519.28-CCDS54861.1+	1318
MAST4_5_w_65892520.27-CCDS54861.1+	689
MAST4_5_w_66124681.26-CCDS47225.1	552
MAST4_5_w_66350246.26-CCDS47225.1	563
MASTL_10_c_27444382.26-all	144
MASTL_10_c_27444400.27-all	148
MASTL_10_c_27444409.28-all	380
MASTL_10_w_27444361.25-all	287
MAT1A_10_c_82049149.25-all	627
MAT1A_10_c_82049169.28-all	782
MAT1A_10_w_82049112.27-all	462
MAT1A_10_w_82049132.28-all	309
MAT2A_2_c_85766440.24-all	118
MAT2A_2_c_85766452.24-all	73
MAT2A_2_c_85766455.28-all	256
MAT2A_2_w_85766433.25-all	275
MAT2B_5_c_162939030.24-all	707
MAT2B_5_c_162939033.27-all	1489
MAT2B_5_w_162939021.24-all	647
MAT2B_5_w_162939022.23-all	212
MATK_19_c_3784429.28-all	317
MATK_19_c_3784436.27-all	611
MATK_19_c_3784437.28-all	1076
MATK_19_c_3784438.23-all	282
MATN1_1_c_31196344.27-all	512
MATN1_1_c_31196359.28-all	263
MATN1_1_c_31196374.26-all	705
MATN1_1_c_31196389.28-all	538
MATN2_8_c_98900368.23-all	498
MATN2_8_w_98900363.23-all	919
MATN2_8_w_98900381.27-all	736
MATN2_8_w_98900385.25-all	283
MATN3_2_c_20212368.28-all	314
MATN3_2_c_20212376.28-all	117
MATN3_2_c_20212377.28-all	262
MATN3_2_c_20212378.26-all	490
MATN4_20_c_43934186.28-all	457
MATN4_20_c_43934199.26-all	314
MATN4_20_c_43934200.26-all	840
MATN4_20_c_43934213.23-all	298
MATR3_5_c_138651417.26-all	1009
MATR3_5_c_138652786.27-all	131
MATR3_5_c_138653324.26-all	727
MATR3_5_w_138651771.28-all	257
MAU2_19_c_19431698.28-all	58
MAU2_19_c_19431701.28-all	178
MAU2_19_c_19431722.26-all	33
MAU2_19_w_19431709.25-all	473
MAVS_20_c_3842121.28-all	830
MAVS_20_c_3842146.26-all	186
MAVS_20_w_3842117.26-all	252
MAVS_20_w_3842913.25-all	236
MAX_14_w_65560432.27.pass20-all	435
MAX_14_w_65560502.28.pass20-all	133
MAX_14_w_65569029.24-all	126
MAX_14_w_65569032.23-all	215
MAZ_16_c_29818052.23-all	719
MAZ_16_w_29818027.28-all	1342
MAZ_16_w_29818028.28-all	648
MAZ_16_w_29818037.27-all	238
MB21D1_6_c_74161860.25-all	311
MB21D1_6_c_74161866.28-all	544
MB21D1_6_c_74161881.28-all	273
MB21D1_6_w_74161861.27-all	532
MB21D2_3_c_192635609.26-all	302
MB21D2_3_c_192635612.24-all	715
MB21D2_3_c_192635613.24-all	389
MB21D2_3_w_192635598.26-all	342
MBD1_18_c_47806333.26-all	252
MBD1_18_c_47806337.25-all	292
MBD1_18_c_47806338.28-all	579
MBD1_18_w_47806334.26-all	390
MBD2_18_c_51750895.26-all	338
MBD2_18_w_51750883.27-all	554
MBD2_18_w_51750886.27-all	246
MBD3L1_19_c_8953415.28-all	210
MBD3L1_19_w_8953358.24-all	921
MBD3L1_19_w_8953395.28-all	619
MBD3L1_19_w_8953431.28-all	556
MBD3L2_19_c_7051625.27.pass1-all	606
MBD3L2_19_c_7051628.24.pass1-all	172
MBD3L2_19_w_7049393.24.fail-all	125
MBD3L2_19_w_7051601.22.pass20-all	230
MBD3L3_19_c_7056591.28.pass1-all	137
MBD3L3_19_w_7056567.23.pass20-all	132
MBD3L3_19_w_7056571.26.pass11-all	871
MBD3L3_19_w_7056572.28-all	385
MBD3L4_19_c_7038428.22.fail-all	115
MBD3L4_19_c_7040135.24.fail-all	39
MBD3L4_19_c_7040145.25.fail-all	174
MBD3L4_19_w_7038423.25.fail-all	379
MBD3L5_19_c_7032897.27.pass1-all	443
MBD3L5_19_c_7032900.24.pass1-all	165
MBD3L5_19_c_7032901.26-all	609
MBD3L5_19_w_7030631.26.fail-all	174
MBD3_19_c_1592596.28-all	584
MBD3_19_w_1592589.24-all	535
MBD3_19_w_1592590.26-all	349
MBD3_19_w_1592602.26-all	572
MBD4_3_w_129158639.25-all	334
MBD4_3_w_129158640.28-all	1387
MBD4_3_w_129158641.27-all	932
MBD4_3_w_129158642.26-all	607
MBD5_2_c_149216355.27-all	426
MBD5_2_c_149216356.28-all	1121
MBD5_2_c_149216357.25-all	767
MBD5_2_c_149216363.28-all	558
MBD6_12_c_57918111.24-all	215
MBD6_12_c_57918127.27-all	447
MBD6_12_c_57918128.28-all	859
MBD6_12_c_57918129.27-all	1153
MBIP_14_c_36789766.28-all	207
MBIP_14_c_36789783.23-all	351
MBIP_14_w_36789749.28-all	21
MBIP_14_w_36789756.23-all	16
MBL2_10_c_54531362.25-all	442
MBL2_10_c_54531368.24-all	654
MBL2_10_c_54531373.26-all	534
MBL2_10_c_54531374.27-all	918
MBLAC1_7_w_99725025.27-all	345
MBLAC1_7_w_99725030.25-all	246
MBLAC1_7_w_99725046.25-all	679
MBLAC1_7_w_99725047.28-all	271
MBLAC2_5_c_89770085.28-all	904
MBLAC2_5_c_89770086.26-all	1296
MBLAC2_5_w_89770065.27-all	504
MBLAC2_5_w_89770071.26-all	528
MBNL1_3_c_152018008.24-all	310
MBNL1_3_c_152018009.25-all	537
MBNL1_3_c_152018020.27-all	129
MBNL1_3_w_152018000.28-all	802
MBNL2_13_c_97928527.27-all	316
MBNL2_13_w_97928505.24-all	438
MBNL2_13_w_97928506.27-all	1872
MBNL2_13_w_97928507.26-all	611
MBNL3_X_c_131526334.28-all	687
MBNL3_X_c_131526352.28-all	1039
MBNL3_X_c_131540279.23-all	533
MBNL3_X_c_131540300.28-all	803
MBOAT1_6_c_20212438.28-all	407
MBOAT1_6_c_20212442.26-all	267
MBOAT1_6_c_20212446.26-all	413
MBOAT1_6_c_20212452.27-all	362
MBOAT2_2_c_9143713.25-all	483
MBOAT2_2_c_9143717.26-all	80
MBOAT2_2_c_9143732.27-all	509
MBOAT2_2_c_9143735.27-all	420
MBOAT4_8_c_30002056.27-all	395
MBOAT4_8_c_30002072.26-all	2
MBOAT4_8_c_30002086.26-all	212
MBOAT4_8_c_30002090.27-all	398
MBOAT7_19_c_54692162.28-all	418
MBOAT7_19_w_54692158.27-all	500
MBOAT7_19_w_54692163.27-all	421
MBOAT7_19_w_54692164.26-all	246
MBP_18_c_74728941.23-all	754
MBP_18_c_74728944.26-all	1445
MBP_18_c_74728945.27-all	2170
MBP_18_w_74728960.28-all	401
MBTD1_17_c_49302443.27-all	611
MBTD1_17_c_49302469.27-all	422
MBTD1_17_w_49302455.27-all	275
MBTD1_17_w_49302491.25-all	364
MBTPS1_16_w_84135324.28-all	210
MBTPS1_16_w_84135337.28-all	116
MBTPS1_16_w_84135338.27-all	58
MBTPS1_16_w_84135351.28-all	576
MBTPS2_X_c_21857879.26-all	535
MBTPS2_X_c_21857918.26-all	185
MBTPS2_X_w_21861348.25-all	243
MBTPS2_X_w_21861349.27-all	742
MB_22_w_36013257.25-all	703
MB_22_w_36013258.23-all	495
MB_22_w_36013259.27-all	502
MB_22_w_36013273.28-all	310
MC1R_16_c_89985699.26-all	502
MC1R_16_c_89985700.27-all	864
MC1R_16_w_89985682.24-all	312
MC1R_16_w_89985683.25-all	336
MC2R_18_c_13885438.26-all	696
MC2R_18_c_13885461.25-all	631
MC2R_18_w_13885435.25-all	557
MC2R_18_w_13885444.27-all	898
MC3R_20_c_54823948.23-all	773
MC3R_20_w_54823916.27-all	576
MC3R_20_w_54823932.25-all	429
MC3R_20_w_54823941.27-all	105
MC4R_18_c_58039564.25-all	697
MC4R_18_c_58039567.28-all	1207
MC4R_18_c_58039568.24-all	588
MC4R_18_c_58039571.27-all	1241
MC5R_18_c_13825818.26-all	573
MC5R_18_w_13825771.27-all	569
MC5R_18_w_13825802.27-all	569
MC5R_18_w_13825810.24-all	459
MCAM_11_c_119187773.28-all	485
MCAM_11_c_119187785.23-all	359
MCAM_11_c_119187800.26-all	520
MCAM_11_c_119187801.27-all	1042
MCAT_22_c_43539345.25-all	274
MCAT_22_w_43539318.24-all	108
MCAT_22_w_43539323.27-all	318
MCAT_22_w_43539324.26-all	201
MCCC1_3_c_182817217.28-all	472
MCCC1_3_w_182817180.25-all	354
MCCC1_3_w_182817191.28-all	900
MCCC1_3_w_182817194.26-all	427
MCCC2_5_w_70883259.25-all	501
MCCC2_5_w_70883263.28-all	546
MCCC2_5_w_70883274.23-all	562
MCCC2_5_w_70883275.27-all	448
MCCD1_6_w_31496796.28-all	992
MCCD1_6_w_31496799.25-all	593
MCCD1_6_w_31496800.25-all	321
MCCD1_6_w_31496806.24-all	266
MCC_5_c_112487059.25-all	226
MCC_5_w_112487038.26-all	504
MCC_5_w_112487076.25-all	517
MCC_5_w_112487087.23-all	386
MCEE_2_c_71351643.26-all	515
MCEE_2_c_71351648.26-all	341
MCEE_2_c_71351649.27-all	784
MCEE_2_c_71351663.25-all	172
MCF2L2_3_c_183145732.25-all	274
MCF2L2_3_c_183145733.25-all	489
MCF2L2_3_c_183145734.27-all	861
MCF2L2_3_c_183145737.25-all	310
MCF2L_13_w_113669089.24-all	479
MCF2L_13_w_113669101.28-all	1127
MCF2L_13_w_113669102.27-all	755
MCF2L_13_w_113669115.27-all	539
MCF2_X_c_138714566.25-all	64
MCF2_X_w_138714516.25-all	759
MCF2_X_w_138714526.26-all	968
MCF2_X_w_138714585.28-all	113
MCFD2_2_c_47135052.24-all	682
MCFD2_2_w_47132674.23.pass30-all	247
MCFD2_2_w_47134950.22-all	254
MCFD2_2_w_47135084.24-all	335
MCHR1_22_c_41075480.26-all	232
MCHR1_22_c_41075481.25-all	620
MCHR1_22_c_41075484.28-all	910
MCHR1_22_c_41075485.25-all	484
MCHR2_6_c_100403937.27-all	406
MCHR2_6_c_100403967.28-all	618
MCHR2_6_c_100403991.26-all	461
MCHR2_6_c_100404016.27-all	250
MCIDAS_5_c_54522936.26-all	680
MCIDAS_5_c_54522940.23-all	295
MCIDAS_5_w_54522930.26-all	255
MCIDAS_5_w_54522937.27-all	234
MCL1_1_c_150551997.26-all	275
MCL1_1_w_150551955.28-all	968
MCL1_1_w_150551956.27-all	527
MCL1_1_w_150551974.25-all	309
MCM10_10_c_13212980.26-all	567
MCM10_10_c_13213015.24-all	440
MCM10_10_c_13213016.25-all	950
MCM10_10_w_13212948.28-all	304
MCM2_3_c_127318184.25-all	318
MCM2_3_w_127318173.26-all	495
MCM2_3_w_127318179.24-all	140
MCM2_3_w_127318188.26-all	412
MCM3AP_21_c_47705184.26-all	485
MCM3AP_21_c_47705193.25-all	405
MCM3AP_21_c_47705194.26-all	858
MCM3AP_21_w_47705174.24-all	355
MCM3_6_c_52149536.25-all	224
MCM3_6_c_52149571.22-all	323
MCM3_6_c_52149582.22-all	321
MCM3_6_w_52149533.28-all	353
MCM4_8_w_48873711.24-all	342
MCM4_8_w_48873712.23-all	199
MCM4_8_w_48873713.24-all	32
MCM4_8_w_48873730.28-all	272
MCM5_22_c_35796477.25-all	482
MCM5_22_c_35796478.26-all	846
MCM5_22_c_35796479.27-all	1043
MCM5_22_w_35796449.27-all	138
MCM6_2_c_136633903.26-all	327
MCM6_2_w_136633886.26-all	144
MCM6_2_w_136633906.27-all	487
MCM6_2_w_136633907.25-all	176
MCM7_7_c_99696672.27-all	230
MCM7_7_c_99696688.28-all	222
MCM7_7_w_99696692.28-all	617
MCM7_7_w_99696695.27-all	111
MCM8_20_c_5932692.26-all	650
MCM8_20_c_5932698.27-all	590
MCM8_20_c_5932720.26-all	467
MCM8_20_c_5932721.27-all	890
MCM9_6_c_119252828.25-all	412
MCM9_6_w_119252833.28-all	476
MCM9_6_w_119252859.27-all	1490
MCM9_6_w_119252863.23-all	594
MCMBP_10_c_121632065.24-all	49
MCMBP_10_c_121632066.25-all	154
MCMBP_10_c_121632069.28-all	353
MCMBP_10_c_121632092.28-all	30
MCMDC2_8_c_67786402.26-all	152
MCMDC2_8_c_67786427.26-all	457
MCMDC2_8_w_67786404.28-all	212
MCMDC2_8_w_67786431.25-all	499
MCOLN1_19_c_7587661.24-all	361
MCOLN1_19_w_7589849.24-all	413
MCOLN1_19_w_7589864.28-all	555
MCOLN1_19_w_7589865.27-all	295
MCOLN2_1_c_85462529.28-all	501
MCOLN2_1_c_85462542.28-all	408
MCOLN2_1_c_85462549.23-all	537
MCOLN2_1_c_85462550.24-all	1272
MCOLN3_1_c_85510961.28-all	328
MCOLN3_1_c_85510974.26-all	588
MCOLN3_1_c_85511033.24-all	795
MCOLN3_1_w_85510994.28-all	787
MCPH1_8_c_6266824.24-all	250
MCPH1_8_c_6266876.23-all	406
MCPH1_8_w_6266808.23-all	320
MCPH1_8_w_6266829.28-all	771
MCRS1_12_c_49959972.26-all	897
MCRS1_12_c_49959973.23-all	556
MCRS1_12_w_49959958.27-all	756
MCRS1_12_w_49959965.24-all	447
MCTP1_5_c_94353147.27-all	346
MCTP1_5_c_94353148.28-all	869
MCTP1_5_c_94353149.25-all	1346
MCTP1_5_c_94353165.25-all	372
MCTP2_15_c_94901779.28-all	991
MCTP2_15_c_94901802.28-all	468
MCTP2_15_c_94901803.25-all	1026
MCTP2_15_c_94901804.27-all	1619
MCTS1_X_c_119739353.27-all	598
MCTS1_X_w_119739933.24.pass30-all	404
MCTS1_X_w_119739951.25-all	841
MCTS1_X_w_119739997.28-all	406
MCUR1_6_c_13814622.25-all	133
MCUR1_6_c_13814628.26-all	185
MCUR1_6_c_13814637.28-all	88
MCUR1_6_w_13814631.27-all	283
MCU_10_c_74594139.24-all	351
MCU_10_c_74594149.26-all	677
MCU_10_c_74594150.27-all	1023
MCU_10_c_74618958.23-all	622
MDC1_6_w_30682877.24-all	675
MDC1_6_w_30682906.25-all	397
MDC1_6_w_30682909.28-all	413
MDC1_6_w_30682925.25-all	448
MDFIC_7_c_114563095.25-all	294
MDFIC_7_c_114563100.23-all	259
MDFIC_7_c_114563101.24-all	603
MDFIC_7_w_114563092.26-all	300
MDFI_6_c_41606518.24-all	292
MDFI_6_w_41606492.24-all	660
MDFI_6_w_41606504.24-all	435
MDFI_6_w_41606512.28-all	325
MDGA1_6_c_37664551.28-all	322
MDGA1_6_c_37664572.24-all	276
MDGA1_6_c_37664576.28-all	684
MDGA1_6_w_37664559.25-all	494
MDGA2_14_c_47566293.27-all	442
MDGA2_14_c_47566320.28-all	521
MDGA2_14_w_47566269.28-all	332
MDGA2_14_w_47566274.27-all	724
MDH1B_2_c_207622043.28-all	633
MDH1B_2_c_207625671.26-all	301
MDH1B_2_w_207622009.25-all	671
MDH1B_2_w_207622032.28-all	790
MDH1_2_c_63824669.28-all	557
MDH1_2_w_63824664.26-all	1186
MDH1_2_w_63824665.25-all	437
MDH1_2_w_63824676.25-all	482
MDH2_7_w_75677485.25-all	187
MDH2_7_w_75677488.27-all	782
MDH2_7_w_75677489.28-all	250
MDH2_7_w_75677494.26-all	553
MDK_11_w_46403627.27-all	171
MDK_11_w_46403630.28-all	286
MDK_11_w_46403635.25-all	762
MDK_11_w_46403636.28-all	359
MDM1_12_c_68724951.27-all	546
MDM1_12_c_68724974.25-all	613
MDM1_12_c_68724986.27-all	578
MDM1_12_w_68724968.28-all	400
MDM2_12_w_69203001.28-all	549
MDM2_12_w_69203015.28-all	591
MDM2_12_w_69203034.27-all	899
MDM2_12_w_69203037.24-all	586
MDM4_1_c_204494710.26-all	412
MDM4_1_c_204518393.25-all	889
MDM4_1_c_204518403.26-all	256
MDM4_1_w_204518413.27-all	194
MDN1_6_c_90529292.27-all	339
MDN1_6_c_90529297.25-all	74
MDN1_6_w_90529244.26-all	126
MDN1_6_w_90529284.24-all	32
MDP1_14_c_24684988.28-all	540
MDP1_14_w_24684842.25-all	1081
MDP1_14_w_24684843.24-all	500
MDP1_14_w_24685124.23-all	582
ME1_6_c_84140658.26-all	391
ME1_6_c_84140659.24-all	300
ME1_6_c_84140665.26-all	228
ME1_6_c_84140666.26-all	410
ME2_18_w_48422198.24-all	280
ME2_18_w_48434486.28-all	1028
ME2_18_w_48434490.24-all	511
ME2_18_w_48439289.27-all	760
ME3_11_c_86382949.27-all	255
ME3_11_c_86382978.28-all	354
ME3_11_w_86382952.28-all	398
ME3_11_w_86382956.24-all	267
MEA1_6_c_42981124.25-all	524
MEA1_6_c_42981125.26-all	1394
MEA1_6_c_42981126.27-all	1836
MEA1_6_w_42981096.26-all	325
MEAF6_1_c_37980310.28-all	276
MEAF6_1_c_37980319.28-all	131
MEAF6_1_c_37980322.25-all	87
MEAF6_1_w_37980299.25-all	70
MECOM_3_c_168849244.26-all	198
MECOM_3_c_168849245.26-all	545
MECOM_3_c_168849246.27-all	731
MECOM_3_w_168849231.25-all	854
MECP2_X_c_153297983.26-all	454
MECP2_X_w_153297943.26-all	409
MECP2_X_w_153297975.24-all	595
MECP2_X_w_153297976.28-all	364
MECR_1_c_29542630.27-all	299
MECR_1_w_29542611.28-all	715
MECR_1_w_29543135.25-all	102
MECR_1_w_29543138.27-all	140
MED10_5_c_6378563.26-all	63
MED10_5_c_6378575.25-all	275
MED10_5_c_6378578.28-all	369
MED10_5_w_6378568.23-all	262
MED11_17_c_4634826.26-all	124
MED11_17_c_4634841.24-all	70
MED11_17_w_4634798.24-all	45
MED12L_3_w_150804717.27-all	397
MED12L_3_w_150804720.24-all	293
MED12L_3_w_150804749.26-all	112
MED12L_3_w_150804760.28-all	386
MED12_X_c_70338639.23-all	110
MED12_X_w_70338611.26-all	208
MED12_X_w_70338640.25-all	39
MED12_X_w_70338641.27-all	21
MED13L_12_c_116714897.25-all	161
MED13L_12_w_116714902.25-all	331
MED13L_12_w_116714903.25-all	180
MED13L_12_w_116714904.26-all	172
MED13_17_c_60142547.28-all	637
MED13_17_w_60142540.24-all	249
MED14_X_c_40594640.25-all	81
MED14_X_c_40594657.25-all	120
MED14_X_c_40594658.26-all	206
MED14_X_c_40594659.27-all	249
MED15_22_c_20861994.28-all	156
MED15_22_c_20861997.27-all	235
MED15_22_w_20861975.26-all	307
MED15_22_w_20861987.27-all	257
MED16_19_w_891098.27-all	1029
MED16_19_w_891099.26-all	537
MED16_19_w_891102.27-all	889
MED16_19_w_891106.23-all	430
MED17_11_c_93517718.27-all	111
MED17_11_c_93517733.27-all	98
MED17_11_w_93517683.26-all	43
MED17_11_w_93517735.24-all	61
MED18_1_c_28657211.24-all	490
MED18_1_w_28657182.24-all	418
MED18_1_w_28657192.26-all	267
MED18_1_w_28657200.24-all	306
MED19_11_c_57479612.28-all	124
MED19_11_w_57479623.26-all	321
MED19_11_w_57479624.25-all	205
MED19_11_w_57479625.23-all	112
MED1_17_c_37604113.26-all	624
MED1_17_c_37604125.28-all	345
MED1_17_w_37604116.26-all	61
MED1_17_w_37604121.26-all	83
MED20_6_c_41884656.25-all	538
MED20_6_c_41884663.28-all	428
MED20_6_w_41884650.26-all	414
MED20_6_w_41884651.25-all	368
MED21_12_c_27175539.23-all	68
MED21_12_c_27179380.26-all	393
MED21_12_c_27179398.26-all	309
MED21_12_w_27179374.28-all	74
MED22_9_c_136213493.27-all	223
MED22_9_c_136213494.28-all	559
MED22_9_c_136213495.25-all	125
MED22_9_c_136213512.26-all	109
MED23_6_w_131948569.27-all	762
MED23_6_w_131948570.28-all	443
MED23_6_w_131948780.27-all	83
MED23_6_w_131949155.26-all	145
MED24_17_c_38209813.27-all	181
MED24_17_c_38209836.24-all	235
MED24_17_w_38209805.26-all	1001
MED24_17_w_38209809.25-all	994
MED25_19_w_50321603.28-all	405
MED25_19_w_50321604.24-all	343
MED25_19_w_50321605.25-all	229
MED25_19_w_50321611.26-all	116
MED26_19_c_16738732.25-all	79
MED26_19_c_16738741.27-all	272
MED26_19_w_16738717.23-all	15
MED26_19_w_16738718.27-all	185
MED27_9_c_134736023.26-all	578
MED27_9_c_134736024.27-all	842
MED27_9_w_134736006.27-all	505
MED27_9_w_134955140.26-all	312
MED28_4_c_17616308.27-all	138
MED28_4_c_17616309.28-all	356
MED28_4_w_17616313.25-all	33
MED28_4_w_17616316.28-all	76
MED29_19_c_39882044.28-all	429
MED29_19_c_39882047.24-all	231
MED29_19_c_39882058.24-all	200
MED29_19_w_39882041.26-all	471
MED30_8_w_118533122.28-all	236
MED30_8_w_118533123.27-all	192
MED30_8_w_118533124.28-all	359
MED30_8_w_118533127.26-all	210
MED31_17_c_6547975.26-all	176
MED31_17_c_6553390.27-all	305
MED31_17_c_6553391.28-all	503
MED31_17_w_6553720.28-all	54
MED4_13_w_48660557.25-all	1357
MED4_13_w_48660558.25-all	853
MED4_13_w_48660559.23-all	183
MED4_13_w_48664500.25-all	356
MED6_14_c_71064452.25-all	405
MED6_14_c_71064453.25-all	639
MED6_14_w_71064436.28-all	522
MED6_14_w_71064456.26-all	292
MED7_5_c_156566402.26-all	95
MED7_5_c_156566411.24-all	123
MED7_5_c_156566432.25-all	170
MED7_5_w_156566375.23-all	54
MED8_1_w_43853988.26-all	133
MED8_1_w_43854024.25-all	193
MED8_1_w_43854026.23-all	85
MED9_17_c_17380388.25-all	17
MED9_17_c_17380391.28-all	43
MED9_17_c_17380394.28-all	178
MED9_17_w_17380377.27-all	152
MEDAG_13_c_31480679.25-all	542
MEDAG_13_w_31480665.27-all	448
MEDAG_13_w_31480673.27-all	632
MEDAG_13_w_31480680.23-all	432
MEF2A_15_w_100214639.27-all	593
MEF2A_15_w_100214646.25-all	378
MEF2A_15_w_100214695.24-all	440
MEF2A_15_w_100230543.27-all	605
MEF2BNB-MEF2B_19_c_19261517.26-all~	655
MEF2BNB-MEF2B_19_c_19261518.27-all~	958
MEF2BNB-MEF2B_19_w_19261493.23-all~	259
MEF2BNB-MEF2B_19_w_19261499.25-all~	454
MEF2BNB_19_c_19297765.27-all	360
MEF2BNB_19_c_19297769.25-all	228
